date,ABR_availableBeds,ABR_broadbandAccess,ABR_deaths,ABR_dischargeRateCancer,ABR_dischargeRateChd,ABR_dischargeRateDiabetes,ABR_dischargeRateHypertension,ABR_dischargeRateTB,ABR_incidenceRate,ABR_medianAge,ABR_populationBaseline,ABR_populationDensity,ABR_railTravelers,ABR_recovered,ABR_region,ABR_riskOfPovertyOrSocialExclusion,ABR_susceptiblePopulation,ABR_susceptibleRate,ABR_tested,ABR_testedPositive,ABR_totalPopulation,ABR_touristArrivals,BAS_availableBeds,BAS_broadbandAccess,BAS_deaths,BAS_dischargeRateCancer,BAS_dischargeRateChd,BAS_dischargeRateDiabetes,BAS_dischargeRateHypertension,BAS_dischargeRateTB,BAS_incidenceRate,BAS_medianAge,BAS_populationBaseline,BAS_populationDensity,BAS_railTravelers,BAS_recovered,BAS_region,BAS_riskOfPovertyOrSocialExclusion,BAS_susceptiblePopulation,BAS_susceptibleRate,BAS_tested,BAS_testedPositive,BAS_totalPopulation,BAS_touristArrivals,BZ_availableBeds,BZ_broadbandAccess,BZ_deaths,BZ_dischargeRateCancer,BZ_dischargeRateChd,BZ_dischargeRateDiabetes,BZ_dischargeRateHypertension,BZ_dischargeRateTB,BZ_incidenceRate,BZ_medianAge,BZ_populationBaseline,BZ_populationDensity,BZ_railTravelers,BZ_recovered,BZ_region,BZ_riskOfPovertyOrSocialExclusion,BZ_susceptiblePopulation,BZ_susceptibleRate,BZ_tested,BZ_testedPositive,BZ_totalPopulation,BZ_touristArrivals,CAL_availableBeds,CAL_broadbandAccess,CAL_deaths,CAL_dischargeRateCancer,CAL_dischargeRateChd,CAL_dischargeRateDiabetes,CAL_dischargeRateHypertension,CAL_dischargeRateTB,CAL_incidenceRate,CAL_medianAge,CAL_populationBaseline,CAL_populationDensity,CAL_railTravelers,CAL_recovered,CAL_region,CAL_riskOfPovertyOrSocialExclusion,CAL_susceptiblePopulation,CAL_susceptibleRate,CAL_tested,CAL_testedPositive,CAL_totalPopulation,CAL_touristArrivals,CAM_availableBeds,CAM_broadbandAccess,CAM_deaths,CAM_dischargeRateCancer,CAM_dischargeRateChd,CAM_dischargeRateDiabetes,CAM_dischargeRateHypertension,CAM_dischargeRateTB,CAM_incidenceRate,CAM_medianAge,CAM_populationBaseline,CAM_populationDensity,CAM_railTravelers,CAM_recovered,CAM_region,CAM_riskOfPovertyOrSocialExclusion,CAM_susceptiblePopulation,CAM_susceptibleRate,CAM_tested,CAM_testedPositive,CAM_totalPopulation,CAM_touristArrivals,EMR_availableBeds,EMR_broadbandAccess,EMR_deaths,EMR_dischargeRateCancer,EMR_dischargeRateChd,EMR_dischargeRateDiabetes,EMR_dischargeRateHypertension,EMR_dischargeRateTB,EMR_incidenceRate,EMR_medianAge,EMR_populationBaseline,EMR_populationDensity,EMR_railTravelers,EMR_recovered,EMR_region,EMR_riskOfPovertyOrSocialExclusion,EMR_susceptiblePopulation,EMR_susceptibleRate,EMR_tested,EMR_testedPositive,EMR_totalPopulation,EMR_touristArrivals,FVG_availableBeds,FVG_broadbandAccess,FVG_deaths,FVG_dischargeRateCancer,FVG_dischargeRateChd,FVG_dischargeRateDiabetes,FVG_dischargeRateHypertension,FVG_dischargeRateTB,FVG_incidenceRate,FVG_medianAge,FVG_populationBaseline,FVG_populationDensity,FVG_railTravelers,FVG_recovered,FVG_region,FVG_riskOfPovertyOrSocialExclusion,FVG_susceptiblePopulation,FVG_susceptibleRate,FVG_tested,FVG_testedPositive,FVG_totalPopulation,FVG_touristArrivals,LAZ_availableBeds,LAZ_broadbandAccess,LAZ_deaths,LAZ_dischargeRateCancer,LAZ_dischargeRateChd,LAZ_dischargeRateDiabetes,LAZ_dischargeRateHypertension,LAZ_dischargeRateTB,LAZ_incidenceRate,LAZ_medianAge,LAZ_populationBaseline,LAZ_populationDensity,LAZ_railTravelers,LAZ_recovered,LAZ_region,LAZ_riskOfPovertyOrSocialExclusion,LAZ_susceptiblePopulation,LAZ_susceptibleRate,LAZ_tested,LAZ_testedPositive,LAZ_totalPopulation,LAZ_touristArrivals,LIG_availableBeds,LIG_broadbandAccess,LIG_deaths,LIG_dischargeRateCancer,LIG_dischargeRateChd,LIG_dischargeRateDiabetes,LIG_dischargeRateHypertension,LIG_dischargeRateTB,LIG_incidenceRate,LIG_medianAge,LIG_populationBaseline,LIG_populationDensity,LIG_railTravelers,LIG_recovered,LIG_region,LIG_riskOfPovertyOrSocialExclusion,LIG_susceptiblePopulation,LIG_susceptibleRate,LIG_tested,LIG_testedPositive,LIG_totalPopulation,LIG_touristArrivals,LOM_availableBeds,LOM_broadbandAccess,LOM_deaths,LOM_dischargeRateCancer,LOM_dischargeRateChd,LOM_dischargeRateDiabetes,LOM_dischargeRateHypertension,LOM_dischargeRateTB,LOM_incidenceRate,LOM_medianAge,LOM_populationBaseline,LOM_populationDensity,LOM_railTravelers,LOM_recovered,LOM_region,LOM_riskOfPovertyOrSocialExclusion,LOM_susceptiblePopulation,LOM_susceptibleRate,LOM_tested,LOM_testedPositive,LOM_totalPopulation,LOM_touristArrivals,MAR_availableBeds,MAR_broadbandAccess,MAR_deaths,MAR_dischargeRateCancer,MAR_dischargeRateChd,MAR_dischargeRateDiabetes,MAR_dischargeRateHypertension,MAR_dischargeRateTB,MAR_incidenceRate,MAR_medianAge,MAR_populationBaseline,MAR_populationDensity,MAR_railTravelers,MAR_recovered,MAR_region,MAR_riskOfPovertyOrSocialExclusion,MAR_susceptiblePopulation,MAR_susceptibleRate,MAR_tested,MAR_testedPositive,MAR_totalPopulation,MAR_touristArrivals,MOL_availableBeds,MOL_broadbandAccess,MOL_deaths,MOL_dischargeRateCancer,MOL_dischargeRateChd,MOL_dischargeRateDiabetes,MOL_dischargeRateHypertension,MOL_dischargeRateTB,MOL_incidenceRate,MOL_medianAge,MOL_populationBaseline,MOL_populationDensity,MOL_railTravelers,MOL_recovered,MOL_region,MOL_riskOfPovertyOrSocialExclusion,MOL_susceptiblePopulation,MOL_susceptibleRate,MOL_tested,MOL_testedPositive,MOL_totalPopulation,MOL_touristArrivals,PIE_availableBeds,PIE_broadbandAccess,PIE_deaths,PIE_dischargeRateCancer,PIE_dischargeRateChd,PIE_dischargeRateDiabetes,PIE_dischargeRateHypertension,PIE_dischargeRateTB,PIE_incidenceRate,PIE_medianAge,PIE_populationBaseline,PIE_populationDensity,PIE_railTravelers,PIE_recovered,PIE_region,PIE_riskOfPovertyOrSocialExclusion,PIE_susceptiblePopulation,PIE_susceptibleRate,PIE_tested,PIE_testedPositive,PIE_totalPopulation,PIE_touristArrivals,PUG_availableBeds,PUG_broadbandAccess,PUG_deaths,PUG_dischargeRateCancer,PUG_dischargeRateChd,PUG_dischargeRateDiabetes,PUG_dischargeRateHypertension,PUG_dischargeRateTB,PUG_incidenceRate,PUG_medianAge,PUG_populationBaseline,PUG_populationDensity,PUG_railTravelers,PUG_recovered,PUG_region,PUG_riskOfPovertyOrSocialExclusion,PUG_susceptiblePopulation,PUG_susceptibleRate,PUG_tested,PUG_testedPositive,PUG_totalPopulation,PUG_touristArrivals,SAR_availableBeds,SAR_broadbandAccess,SAR_deaths,SAR_dischargeRateCancer,SAR_dischargeRateChd,SAR_dischargeRateDiabetes,SAR_dischargeRateHypertension,SAR_dischargeRateTB,SAR_incidenceRate,SAR_medianAge,SAR_populationBaseline,SAR_populationDensity,SAR_railTravelers,SAR_recovered,SAR_region,SAR_riskOfPovertyOrSocialExclusion,SAR_susceptiblePopulation,SAR_susceptibleRate,SAR_tested,SAR_testedPositive,SAR_totalPopulation,SAR_touristArrivals,SIC_availableBeds,SIC_broadbandAccess,SIC_deaths,SIC_dischargeRateCancer,SIC_dischargeRateChd,SIC_dischargeRateDiabetes,SIC_dischargeRateHypertension,SIC_dischargeRateTB,SIC_incidenceRate,SIC_medianAge,SIC_populationBaseline,SIC_populationDensity,SIC_railTravelers,SIC_recovered,SIC_region,SIC_riskOfPovertyOrSocialExclusion,SIC_susceptiblePopulation,SIC_susceptibleRate,SIC_tested,SIC_testedPositive,SIC_totalPopulation,SIC_touristArrivals,TN_availableBeds,TN_broadbandAccess,TN_deaths,TN_dischargeRateCancer,TN_dischargeRateChd,TN_dischargeRateDiabetes,TN_dischargeRateHypertension,TN_dischargeRateTB,TN_incidenceRate,TN_medianAge,TN_populationBaseline,TN_populationDensity,TN_railTravelers,TN_recovered,TN_region,TN_riskOfPovertyOrSocialExclusion,TN_susceptiblePopulation,TN_susceptibleRate,TN_tested,TN_testedPositive,TN_totalPopulation,TN_touristArrivals,TOS_availableBeds,TOS_broadbandAccess,TOS_deaths,TOS_dischargeRateCancer,TOS_dischargeRateChd,TOS_dischargeRateDiabetes,TOS_dischargeRateHypertension,TOS_dischargeRateTB,TOS_incidenceRate,TOS_medianAge,TOS_populationBaseline,TOS_populationDensity,TOS_railTravelers,TOS_recovered,TOS_region,TOS_riskOfPovertyOrSocialExclusion,TOS_susceptiblePopulation,TOS_susceptibleRate,TOS_tested,TOS_testedPositive,TOS_totalPopulation,TOS_touristArrivals,UMB_availableBeds,UMB_broadbandAccess,UMB_deaths,UMB_dischargeRateCancer,UMB_dischargeRateChd,UMB_dischargeRateDiabetes,UMB_dischargeRateHypertension,UMB_dischargeRateTB,UMB_incidenceRate,UMB_medianAge,UMB_populationBaseline,UMB_populationDensity,UMB_railTravelers,UMB_recovered,UMB_region,UMB_riskOfPovertyOrSocialExclusion,UMB_susceptiblePopulation,UMB_susceptibleRate,UMB_tested,UMB_testedPositive,UMB_totalPopulation,UMB_touristArrivals,VDA_availableBeds,VDA_broadbandAccess,VDA_deaths,VDA_dischargeRateCancer,VDA_dischargeRateChd,VDA_dischargeRateDiabetes,VDA_dischargeRateHypertension,VDA_dischargeRateTB,VDA_incidenceRate,VDA_medianAge,VDA_populationBaseline,VDA_populationDensity,VDA_railTravelers,VDA_recovered,VDA_region,VDA_riskOfPovertyOrSocialExclusion,VDA_susceptiblePopulation,VDA_susceptibleRate,VDA_tested,VDA_testedPositive,VDA_totalPopulation,VDA_touristArrivals,VEN_availableBeds,VEN_broadbandAccess,VEN_deaths,VEN_dischargeRateCancer,VEN_dischargeRateChd,VEN_dischargeRateDiabetes,VEN_dischargeRateHypertension,VEN_dischargeRateTB,VEN_incidenceRate,VEN_medianAge,VEN_populationBaseline,VEN_populationDensity,VEN_railTravelers,VEN_recovered,VEN_region,VEN_riskOfPovertyOrSocialExclusion,VEN_susceptiblePopulation,VEN_susceptibleRate,VEN_tested,VEN_testedPositive,VEN_totalPopulation,VEN_touristArrivals
2020-02-25,4087,84,0,1029.6,111.5,48.8,73.1,7.7,0,47.4,1309585,121.5,15140,0,Abruzzo,30.1,1309585,1,0,0,1309585,1441899,1720,78,0,989.9,110.8,22,47.3,7.6,0,47,562013,56.4,3239,0,Basilicata,39.2,562013,1,0,0,562013,749956,1919,85,0,941.1,47.7,69.8,51.3,7,1.8854761770085034e-6,44,530370,71.8,17889,0,Provincia Autonoma di Bolzano/Bozen,12.9,530369,0.999998114523823,0,1,530370,2576564,4150,77,0,605.2,121.3,35.5,49.8,10.1,0,45.2,1944169,128.6,304567,0,Calabria,44.5,1944169,1,1,0,1944169,1486385,15347,79,0,863.5,191,43.9,66.5,7,0,43.4,5792867,426.4,118865,0,Campania,53.6,5792867,1,0,0,5792867,3354019,16316,88,0,1424.7,105.4,81,73.1,10.8,1.7966655235382273e-6,47.5,4452693,201.7,16185,0,Emilia-Romagna,14.2,4452685,0.9999982033344764,243,8,4452693,8355467,4268,87,0,1352.8,81.9,38.6,63.9,6.5,0,49.2,1213371,160.5,365304,0,Friuli-Venezia Giulia,13.6,1213371,1,31,0,1213371,1237869,19483,87,0,1194.4,126.1,48.2,64.1,12.8,0,46.3,5870139,347.2,111797,0,Lazio,27.5,5870139,1,0,0,5870139,4606265,5517,84,0,1240.4,94.9,46.2,52.7,10.6,6.458775894039906e-7,50.9,1548281,287.3,503532,0,Liguria,18.8,1548280,0.9999993541224106,38,1,1548281,2550375,35870,87,3,1200.9,142.4,70.5,27.2,9.7,6.769359172640958e-6,46.5,10045267,436,18297,0,Lombardia,15.7,10045196,0.9999932306408273,1745,68,10045264,7661191,4943,86,0,1162,91.1,25.7,43.1,9.3,0,47.9,1522951,162.9,4426,0,Marche,17.6,1522951,1,5,0,1522951,1872348,1130,77,0,1064.7,339.3,30.1,49.4,9.4,0,48,305152,69.1,133126,0,Molise,27.1,305152,1,0,0,305152,127283,15721,83,0,1046.2,105,27.5,32.1,7.8,0,48.7,4349779,173.6,15479,0,Piemonte,18.7,4349779,1,0,0,4349779,3235861,11620,77,0,1149.7,167.8,43.4,77.9,8.7,0,45.7,4022924,209.3,9826,0,Puglia,35.7,4022924,1,0,0,4022924,3023423,5215,84,0,1015.6,53.1,53.8,33.6,9.1,0,48.3,1637097,69.1,45915,0,Sardegna,35,1637097,1,0,0,1637097,1629624,13820,76,0,864.6,82.6,43.8,47.7,8.5,6.009272307169964e-7,44.9,4992285,195.1,10206,0,Sicilia,51.6,4992282,0.9999993990727692,0,3,4992285,2686092,1918,91,0,712.5,113.9,54.9,56.4,8.9,0,46.1,540275,87.8,28345,0,Provincia Autonoma di Trento,20.6,540275,1,0,0,540275,2705981,11029,86,0,1221.5,90.6,28.6,25.1,9.5,5.370615429563304e-7,48.4,3723968,163.7,209823,0,Toscana,19.3,3723966,0.9999994629384571,156,2,3723968,6321753,2718,86,0,1277.9,169.6,40.1,59.5,9.8,0,48.3,880673,106.3,22391,0,Umbria,19.2,880673,1,8,0,880673,1701476,462,85,0,1126.9,124.9,15.8,70.3,6.3,0,48,125475,38.8,10640,0,Valle d'Aosta/Vallée d'Aoste,14.6,125475,1,0,0,125475,755502,16812,87,0,1190.4,98.8,72.4,46,7.4,2.04148668409688e-6,47.2,4898391,282.8,123489,0,Veneto,14.7,4898381,0.9999979585133159,1580,10,4898391,6826396
2020-02-26,4087,84,0,1029.6,111.5,48.8,73.1,7.7,0,47.4,1309580,121.5,13891,0,Abruzzo,30.1,1309585,1,8,0,1309585,1441899,1720,78,0,989.9,110.8,22,47.3,7.6,0,47,562011,56.4,3135,0,Basilicata,39.2,562013,1,0,0,562013,749956,1919,85,0,941.1,47.7,69.8,51.3,7,0,44,530368,71.8,17076,0,Provincia Autonoma di Bolzano/Bozen,12.9,530369,0.999998114523823,0,0,530370,2576564,4150,77,0,605.2,121.3,35.5,49.8,10.1,0,45.2,1944161,128.6,281643,0,Calabria,44.5,1944169,1,1,0,1944169,1486385,15347,79,0,863.5,191,43.9,66.5,7,0,43.4,5792843,426.4,113753,0,Campania,53.6,5792867,1,0,0,5792867,3354019,16316,88,1,1424.7,105.4,81,73.1,10.8,4.716248058477883e-6,47.5,4452675,201.7,14503,0,Emilia-Romagna,14.2,4452664,0.9999937116692553,186,21,4452692,8355467,4268,87,0,1352.8,81.9,38.6,63.9,6.5,0,49.2,1213366,160.5,351072,0,Friuli-Venezia Giulia,13.6,1213371,1,25,0,1213371,1237869,19483,87,0,1194.4,126.1,48.2,64.1,12.8,0,46.3,5870115,347.2,108191,2,Lazio,27.5,5870139,1,0,0,5870139,4606265,5517,84,0,1240.4,94.9,46.2,52.7,10.6,6.458775894039906e-6,50.9,1548275,287.3,503532,0,Liguria,18.8,1548270,0.9999928953465166,27,10,1548281,2550375,35870,87,0,1200.9,142.4,70.5,27.2,9.7,1.7918891927579006e-6,46.5,10045226,436,17426,0,Lombardia,15.7,10045178,0.9999914387516347,0,18,10045264,7661191,4943,86,0,1162,91.1,25.7,43.1,9.3,6.566199437802004e-7,47.9,1522945,162.9,3594,0,Marche,17.6,1522950,0.9999993433800562,7,1,1522951,1872348,1130,77,0,1064.7,339.3,30.1,49.4,9.4,0,48,305151,69.1,133126,0,Molise,27.1,305152,1,0,0,305152,127283,15721,83,0,1046.2,105,27.5,32.1,7.8,0,48.7,4349761,173.6,14851,0,Piemonte,18.7,4349779,1,15,0,4349779,3235861,11620,77,0,1149.7,167.8,43.4,77.9,8.7,0,45.7,4022908,209.3,9024,0,Puglia,35.7,4022924,1,0,0,4022924,3023423,5215,84,0,1015.6,53.1,53.8,33.6,9.1,0,48.3,1637090,69.1,43187,0,Sardegna,35,1637097,1,0,0,1637097,1629624,13820,76,0,864.6,82.6,43.8,47.7,8.5,0,44.9,4992265,195.1,9309,0,Sicilia,51.6,4992282,0.9999993990727692,0,0,4992285,2686092,1918,91,0,712.5,113.9,54.9,56.4,8.9,0,46.1,540273,87.8,27056,0,Provincia Autonoma di Trento,20.6,540275,1,0,0,540275,2705981,11029,86,0,1221.5,90.6,28.6,25.1,9.5,0,48.4,3723953,163.7,189733,0,Toscana,19.3,3723966,0.9999994629384571,67,0,3723968,6321753,2718,86,0,1277.9,169.6,40.1,59.5,9.8,0,48.3,880669,106.3,20839,0,Umbria,19.2,880673,1,0,0,880673,1701476,462,85,0,1126.9,124.9,15.8,70.3,6.3,0,48,125474,38.8,8211,0,Valle d'Aosta/Vallée d'Aoste,14.6,125475,1,0,0,125475,755502,16812,87,1,1190.4,98.8,72.4,46,7.4,5.716163882418509e-6,47.2,4898371,282.8,118483,0,Veneto,14.7,4898353,0.9999924464977268,1120,28,4898390,6826396
2020-02-27,4087,84,0,1029.6,111.5,48.8,73.1,7.7,7.636006826590103e-7,47.4,1309575,121.5,14360,0,Abruzzo,30.1,1309584,0.9999992363993173,20,1,1309585,1441899,1720,78,0,989.9,110.8,22,47.3,7.6,0,47,562009,56.4,3135,0,Basilicata,39.2,562013,1,0,0,562013,749956,1919,85,0,941.1,47.7,69.8,51.3,7,0,44,530366,71.8,17889,0,Provincia Autonoma di Bolzano/Bozen,12.9,530369,0.999998114523823,1,0,530370,2576564,4150,77,0,605.2,121.3,35.5,49.8,10.1,0,45.2,1944153,128.6,278368,0,Calabria,44.5,1944169,1,11,0,1944169,1486385,15347,79,0,863.5,191,43.9,66.5,7,5.178782803057622e-7,43.4,5792819,426.4,108640,0,Campania,53.6,5792864,0.9999994821217197,0,3,5792867,3354019,16316,88,0,1424.7,105.4,81,73.1,10.8,1.122916204399496e-5,47.5,4452657,201.7,14924,0,Emilia-Romagna,14.2,4452614,0.9999824825072113,456,50,4452692,8355467,4268,87,0,1352.8,81.9,38.6,63.9,6.5,0,49.2,1213361,160.5,370049,0,Friuli-Venezia Giulia,13.6,1213371,1,27,0,1213371,1237869,19483,87,0,1194.4,126.1,48.2,64.1,12.8,0,46.3,5870091,347.2,109393,0,Lazio,27.5,5870139,1,428,0,5870139,4606265,5517,84,0,1240.4,94.9,46.2,52.7,10.6,5.167020715231925e-6,50.9,1548269,287.3,503532,0,Liguria,18.8,1548262,0.9999877283258013,12,8,1548281,2550375,35870,87,5,1200.9,142.4,70.5,27.2,9.7,1.443467012647459e-5,46.5,10045185,436,17716,40,Lombardia,15.7,10045033,0.9999775018244925,112,145,10045259,7661191,4943,86,0,1162,91.1,25.7,43.1,9.3,1.3132398875604007e-6,47.9,1522939,162.9,3681,0,Marche,17.6,1522948,0.9999980301401686,18,2,1522951,1872348,1130,77,0,1064.7,339.3,30.1,49.4,9.4,0,48,305150,69.1,135899,0,Molise,27.1,305152,1,0,0,305152,127283,15721,83,0,1046.2,105,27.5,32.1,7.8,0,48.7,4349743,173.6,15479,0,Piemonte,18.7,4349779,1,0,0,4349779,3235861,11620,77,0,1149.7,167.8,43.4,77.9,8.7,2.48575414300643e-7,45.7,4022892,209.3,8723,0,Puglia,35.7,4022923,0.9999997514245857,0,1,4022924,3023423,5215,84,0,1015.6,53.1,53.8,33.6,9.1,0,48.3,1637083,69.1,43642,0,Sardegna,35,1637097,1,0,0,1637097,1629624,13820,76,0,864.6,82.6,43.8,47.7,8.5,2.0030907690566545e-7,44.9,4992245,195.1,9421,2,Sicilia,51.6,4992281,0.9999991987636924,0,1,4992285,2686092,1918,91,0,712.5,113.9,54.9,56.4,8.9,0,46.1,540271,87.8,28345,0,Provincia Autonoma di Trento,20.6,540275,1,29,0,540275,2705981,11029,86,0,1221.5,90.6,28.6,25.1,9.5,0,48.4,3723938,163.7,194198,0,Toscana,19.3,3723966,0.9999994629384571,47,0,3723968,6321753,2718,86,0,1277.9,169.6,40.1,59.5,9.8,0,48.3,880665,106.3,21061,0,Umbria,19.2,880673,1,0,0,880673,1701476,462,85,0,1126.9,124.9,15.8,70.3,6.3,0,48,125473,38.8,8294,0,Valle d'Aosta/Vallée d'Aoste,14.6,125475,1,2,0,125475,755502,16812,87,0,1190.4,98.8,72.4,46,7.4,8.165948403455012e-6,47.2,4898351,282.8,118483,0,Veneto,14.7,4898313,0.9999842805493233,1264,40,4898390,6826396
2020-02-28,4087,84,0,1029.6,111.5,48.8,73.1,7.7,0,47.4,1309570,121.5,13891,0,Abruzzo,30.1,1309584,0.9999992363993173,0,0,1309585,1441899,1720,78,0,989.9,110.8,22,47.3,7.6,0,47,562007,56.4,3135,0,Basilicata,39.2,562013,1,0,0,562013,749956,1919,85,0,941.1,47.7,69.8,51.3,7,0,44,530364,71.8,17889,0,Provincia Autonoma di Bolzano/Bozen,12.9,530369,0.999998114523823,0,0,530370,2576564,4150,77,0,605.2,121.3,35.5,49.8,10.1,5.143585768521152e-7,45.2,1944145,128.6,258718,0,Calabria,44.5,1944168,0.9999994856414232,7,1,1944169,1486385,15347,79,0,863.5,191,43.9,66.5,7,1.726260934352541e-7,43.4,5792795,426.4,107362,0,Campania,53.6,5792863,0.9999993094956262,203,1,5792867,3354019,16316,88,1,1424.7,105.4,81,73.1,10.8,1.0779997983242044e-5,47.5,4452639,201.7,15134,0,Emilia-Romagna,14.2,4452566,0.9999719270885853,244,48,4452691,8355467,4268,87,0,1352.8,81.9,38.6,63.9,6.5,0,49.2,1213356,160.5,374793,0,Friuli-Venezia Giulia,13.6,1213371,1,28,0,1213371,1237869,19483,87,0,1194.4,126.1,48.2,64.1,12.8,0,46.3,5870067,347.2,111797,0,Lazio,27.5,5870139,1,59,0,5870139,4606265,5517,84,0,1240.4,94.9,46.2,52.7,10.6,0,50.9,1548263,287.3,546517,0,Liguria,18.8,1548262,0.9999877283258013,34,0,1548281,2550375,35870,87,3,1200.9,142.4,70.5,27.2,9.7,1.274233329643366e-5,46.5,10045144,436,18297,0,Lombardia,15.7,10044905,0.9999650581329137,1515,128,10045256,7661191,4943,86,0,1162,91.1,25.7,43.1,9.3,1.9698598313406013e-6,47.9,1522933,162.9,3594,0,Marche,17.6,1522945,0.9999960602803373,1,3,1522951,1872348,1130,77,0,1064.7,339.3,30.1,49.4,9.4,0,48,305149,69.1,133126,0,Molise,27.1,305152,1,0,0,305152,127283,15721,83,0,1046.2,105,27.5,32.1,7.8,2.069070635542633e-6,48.7,4349725,173.6,16315,0,Piemonte,18.7,4349770,0.9999979309293645,71,9,4349779,3235861,11620,77,0,1149.7,167.8,43.4,77.9,8.7,4.97150828601286e-7,45.7,4022876,209.3,8423,0,Puglia,35.7,4022921,0.9999992542737571,242,2,4022924,3023423,5215,84,0,1015.6,53.1,53.8,33.6,9.1,0,48.3,1637076,69.1,43642,0,Sardegna,35,1637097,1,0,0,1637097,1629624,13820,76,0,864.6,82.6,43.8,47.7,8.5,0,44.9,4992225,195.1,9085,0,Sicilia,51.6,4992281,0.9999991987636924,0,0,4992285,2686092,1918,91,0,712.5,113.9,54.9,56.4,8.9,0,46.1,540269,87.8,28345,0,Provincia Autonoma di Trento,20.6,540275,1,0,0,540275,2705981,11029,86,0,1221.5,90.6,28.6,25.1,9.5,1.6111846288689913e-6,48.4,3723923,163.7,205358,1,Toscana,19.3,3723960,0.9999978517538282,27,6,3723968,6321753,2718,86,0,1277.9,169.6,40.1,59.5,9.8,0,48.3,880661,106.3,21947,0,Umbria,19.2,880673,1,0,0,880673,1701476,462,85,0,1126.9,124.9,15.8,70.3,6.3,0,48,125472,38.8,9132,0,Valle d'Aosta/Vallée d'Aoste,14.6,125475,1,0,0,125475,755502,16812,87,0,1190.4,98.8,72.4,46,7.4,8.165948403455012e-6,47.2,4898331,282.8,120152,0,Veneto,14.7,4898273,0.9999761146009198,1250,40,4898390,6826396
2020-02-29,4087,84,0,1029.6,111.5,48.8,73.1,7.7,7.636006826590103e-7,47.4,1309565,121.5,14516,0,Abruzzo,30.1,1309583,0.9999984727986346,10,1,1309585,1441899,1720,78,0,989.9,110.8,22,47.3,7.6,0,47,562005,56.4,3762,0,Basilicata,39.2,562013,1,32,0,562013,749956,1919,85,0,941.1,47.7,69.8,51.3,7,0,44,530362,71.8,18499,0,Provincia Autonoma di Bolzano/Bozen,12.9,530369,0.999998114523823,14,0,530370,2576564,4150,77,0,605.2,121.3,35.5,49.8,10.1,0,45.2,1944137,128.6,281643,0,Calabria,44.5,1944168,0.9999994856414232,6,0,1944169,1486385,15347,79,0,863.5,191,43.9,66.5,7,1.5536348409172867e-6,43.4,5792771,426.4,121422,0,Campania,53.6,5792854,0.9999977558607853,160,9,5792867,3354019,16316,88,2,1424.7,105.4,81,73.1,10.8,1.617000423788861e-5,47.5,4452621,201.7,16185,0,Emilia-Romagna,14.2,4452494,0.9999562062385224,273,72,4452689,8355467,4268,87,0,1352.8,81.9,38.6,63.9,6.5,0,49.2,1213351,160.5,398514,0,Friuli-Venezia Giulia,13.6,1213371,1,20,0,1213371,1237869,19483,87,0,1194.4,126.1,48.2,64.1,12.8,5.110611520442701e-7,46.3,5870043,347.2,113000,0,Lazio,27.5,5870136,0.9999994889388479,68,3,5870139,4606265,5517,84,0,1240.4,94.9,46.2,52.7,10.6,1.937632768211972e-6,50.9,1548257,287.3,485110,4,Liguria,18.8,1548259,0.9999857906930331,9,3,1548281,2550375,35870,87,6,1200.9,142.4,70.5,27.2,9.7,8.362161220477341e-6,46.5,10045103,436,19168,0,Lombardia,15.7,10044821,0.9999572932480526,888,84,10045250,7661191,4943,86,0,1162,91.1,25.7,43.1,9.3,3.283099718901002e-6,47.9,1522927,162.9,3944,0,Marche,17.6,1522940,0.9999927771806184,21,5,1522951,1872348,1130,77,0,1064.7,339.3,30.1,49.4,9.4,0,48,305148,69.1,140060,0,Molise,27.1,305152,1,0,0,305152,127283,15721,83,0,1046.2,105,27.5,32.1,7.8,0,48.7,4349707,173.6,17152,0,Piemonte,18.7,4349770,0.9999979309293645,81,0,4349779,3235861,11620,77,0,1149.7,167.8,43.4,77.9,8.7,0,45.7,4022860,209.3,9024,0,Puglia,35.7,4022921,0.9999992542737571,10,0,4022924,3023423,5215,84,0,1015.6,53.1,53.8,33.6,9.1,0,48.3,1637069,69.1,47278,0,Sardegna,35,1637097,1,0,0,1637097,1629624,13820,76,0,864.6,82.6,43.8,47.7,8.5,0,44.9,4992205,195.1,9757,0,Sicilia,51.6,4992281,0.9999991987636924,1,0,4992285,2686092,1918,91,0,712.5,113.9,54.9,56.4,8.9,0,46.1,540267,87.8,29311,0,Provincia Autonoma di Trento,20.6,540275,1,11,0,540275,2705981,11029,86,0,1221.5,90.6,28.6,25.1,9.5,8.055923144344956e-7,48.4,3723908,163.7,207590,0,Toscana,19.3,3723957,0.9999970461615137,94,3,3723968,6321753,2718,86,0,1277.9,169.6,40.1,59.5,9.8,0,48.3,880657,106.3,22169,0,Umbria,19.2,880673,1,23,0,880673,1701476,462,85,0,1126.9,124.9,15.8,70.3,6.3,0,48,125471,38.8,8629,0,Valle d'Aosta/Vallée d'Aoste,14.6,125475,1,0,0,125475,755502,16812,87,0,1190.4,98.8,72.4,46,7.4,8.165948403455012e-6,47.2,4898311,282.8,123489,0,Veneto,14.7,4898233,0.9999679486525165,1245,40,4898390,6826396
