date,code,recovered,deaths,infectives,tested
2020-03-28,BZ,116,64,1109,9168
2020-03-28,TN,151,120,1505,5561
2020-03-28,PIE,203,617,7671,21511
2020-03-28,PUG,29,71,1458,11500
2020-03-28,SAR,29,26,624,4225
2020-03-28,SIC,60,57,1359,13096
2020-03-28,TOS,108,198,3817,25613
2020-03-28,UMB,43,28,969,7028
2020-03-28,VDA,2,41,511,1380
2020-03-28,VEN,655,362,7930,89380
2020-03-29,ABR,36,88,1293,7730
2020-03-29,BAS,1,4,202,1585
2020-03-29,CAL,12,25,614,8485
2020-03-29,CAM,86,117,1759,11805
2020-03-29,EMR,1141,1443,13119,52991
2020-03-29,FVG,241,98,1480,13397
2020-03-29,LAZ,208,136,2706,27744
2020-03-29,LIG,420,377,3076,9100
2020-03-29,LOM,9255,6360,41007,107398
2020-03-29,MAR,12,386,3558,10431
2020-03-29,MOL,18,9,127,918
2020-03-29,BZ,116,64,1214,10137
2020-03-29,TN,172,129,1594,5950
2020-03-29,PIE,254,684,8206,24058
2020-03-29,PUG,31,86,1549,12361
2020-03-29,SAR,29,27,638,4598
2020-03-29,SIC,65,65,1460,13814
2020-03-29,TOS,121,215,4122,27579
2020-03-29,UMB,95,31,1023,7685
2020-03-29,VDA,2,43,584,1480
2020-03-29,VEN,715,392,8358,94784
2020-03-30,ABR,74,102,1345,7948
2020-03-30,BAS,1,5,214,1833
2020-03-30,CAL,14,31,647,9013
2020-03-30,CAM,88,125,1952,12969
2020-03-30,EMR,1227,1538,13531,50990
2020-03-30,FVG,285,107,1501,14003
2020-03-30,LAZ,267,150,2914,32846
2020-03-30,LIG,437,397,3217,9677
2020-03-30,LOM,10337,6818,42161,111057
2020-03-30,MAR,16,417,3684,10979
2020-03-30,MOL,18,9,134,955
2020-03-30,BZ,153,74,1325,10640
2020-03-30,TN,178,147,1682,6377
2020-03-30,PIE,308,749,8712,25478
2020-03-30,PUG,36,91,1712,13117
2020-03-30,SAR,32,28,682,4993
2020-03-30,SIC,71,76,1555,14758
2020-03-30,TOS,131,231,4412,30099
2020-03-30,UMB,184,33,1051,8150
2020-03-30,VDA,16,50,584,1536
2020-03-30,VEN,747,413,8724,99941
2020-03-31,ABR,95,115,1401,8758
2020-03-31,BAS,3,7,226,2043
2020-03-31,CAL,17,36,659,9327
2020-03-31,CAM,88,133,2092,14403
2020-03-31,EMR,1477,1644,14074,54532
2020-03-31,FVG,320,113,1593,14899
2020-03-31,LAZ,291,162,3095,34677
2020-03-31,LIG,480,428,3416,10376
2020-03-31,LOM,10885,7199,43208,114640
2020-03-31,MAR,21,452,3825,11724
2020-03-31,MOL,18,9,144,1049
2020-03-31,BZ,153,76,1371,11275
2020-03-31,TN,193,164,1746,6973
2020-03-31,PIE,365,854,9301,27658
2020-03-31,PUG,39,110,1803,14073
2020-03-31,SAR,34,31,722,5257
2020-03-31,SIC,74,81,1647,15634
2020-03-31,TOS,138,244,4608,33165
2020-03-31,UMB,190,37,1078,8685
2020-03-31,VDA,20,56,628,1582
2020-03-31,VEN,828,477,9155,106238
2020-04-01,ABR,102,123,1436,9610
2020-04-01,BAS,3,9,237,2262
2020-04-01,CAL,21,38,669,9983
2020-04-01,CAM,107,148,2231,15728
2020-04-01,EMR,1566,1732,14787,58457
2020-04-01,FVG,357,122,1685,15987
2020-04-01,LAZ,337,169,3264,35810
2020-04-01,LIG,555,460,3660,11334
2020-04-01,LOM,11415,7593,44773,121449
2020-04-01,MAR,29,477,3962,12296
2020-04-01,MOL,19,10,160,1157
2020-04-01,BZ,190,116,1418,11951
2020-04-01,TN,214,173,1870,7675
2020-04-01,PIE,439,886,9795,30060
2020-04-01,PUG,61,129,1946,15209
2020-04-01,SAR,36,34,745,5501
2020-04-01,SIC,86,88,1718,16836
2020-04-01,TOS,182,253,4867,36575
2020-04-01,UMB,194,37,1095,9080
2020-04-01,VDA,32,59,631,1717
2020-04-01,VEN,902,499,9625,112746
2020-04-02,ABR,113,133,1497,10647
2020-04-02,BAS,3,10,246,2427
2020-04-02,CAL,23,41,691,10679
2020-04-02,CAM,149,167,2456,17404
2020-04-02,EMR,1663,1811,15333,60507
2020-04-02,FVG,376,129,1799,17121
2020-04-02,LAZ,369,185,3433,41575
2020-04-02,LIG,634,488,3782,12069
2020-04-02,LOM,12229,7960,46065,128286
2020-04-02,MAR,40,503,4098,12943
2020-04-02,MOL,21,11,165,1229
2020-04-02,BZ,190,129,1479,12677
2020-04-02,TN,229,187,2003,8496
2020-04-02,PIE,571,983,10353,32100
2020-04-02,PUG,69,144,2077,16554
2020-04-02,SAR,36,40,794,5970
2020-04-02,SIC,92,93,1791,17833
2020-04-02,TOS,216,268,5273,40724
2020-04-02,UMB,205,38,1128,9737
2020-04-02,VDA,49,63,668,1934
2020-04-02,VEN,1001,532,10111,120320
2020-04-03,ABR,116,146,1563,11890
2020-04-03,BAS,3,11,261,2622
2020-04-03,CAL,26,45,733,11608
2020-04-03,CAM,144,181,2677,19237
2020-04-03,EMR,1852,1902,15932,63682
2020-04-03,FVG,419,136,1879,19985
2020-04-03,LAZ,392,199,3600,43776
2020-04-03,LIG,700,519,3965,12934
2020-04-03,LOM,13020,8311,47520,135051
2020-04-03,MAR,42,557,4230,13678
2020-04-03,MOL,21,11,176,1378
2020-04-03,BZ,211,139,1559,13976
2020-04-03,TN,246,204,2109,8993
2020-04-03,PIE,723,1043,10896,34281
2020-04-03,PUG,69,164,2182,17924
2020-04-03,SAR,40,41,825,6478
2020-04-03,SIC,94,101,1859,18686
2020-04-03,TOS,300,290,5499,44460
2020-04-03,UMB,220,39,1179,10614
2020-04-03,VDA,89,70,719,2106
2020-04-03,VEN,1031,572,10464,126490
2020-04-04,ABR,119,153,1628,12837
2020-04-04,BAS,9,11,264,2765
2020-04-04,CAL,30,49,741,12314
2020-04-04,CAM,146,186,2828,21534
2020-04-04,EMR,2040,1977,16540,67075
2020-04-04,FVG,505,145,1986,21126
2020-04-04,LAZ,439,212,3757,44624
2020-04-04,LIG,767,542,4203,14087
2020-04-04,LOM,13242,8656,49118,141877
2020-04-04,MAR,270,574,4341,14472
2020-04-04,MOL,24,11,206,1504
2020-04-04,BZ,245,146,1592,15045
2020-04-04,TN,257,210,2220,9863
2020-04-04,PIE,888,1128,11709,37181
2020-04-04,PUG,94,173,2240,18977
2020-04-04,SAR,44,41,874,6789
2020-04-04,SIC,95,111,1932,19896
2020-04-04,TOS,310,307,5671,47886
2020-04-04,UMB,242,41,1210,11809
2020-04-04,VDA,106,82,748,2274
2020-04-04,VEN,1124,607,10824,133289
2020-04-05,ABR,125,158,1703,13598
2020-04-05,BAS,11,13,278,2931
2020-04-05,CAL,33,56,795,13077
2020-04-05,CAM,150,189,2960,23139
2020-04-05,EMR,2201,2051,17089,69986
2020-04-05,FVG,531,154,2048,21652
2020-04-05,LAZ,475,219,3880,44658
2020-04-05,LIG,800,556,4449,15047
2020-04-05,LOM,13426,8905,50455,149984
2020-04-05,MAR,287,599,4464,15252
2020-04-05,MOL,24,13,224,1504
2020-04-05,BZ,260,158,1644,15723
2020-04-05,TN,273,217,2285,10476
2020-04-05,PIE,1017,1168,12362,38539
2020-04-05,PUG,113,182,2317,20080
2020-04-05,SAR,49,43,907,7157
2020-04-05,SIC,104,116,1994,21904
2020-04-05,TOS,337,325,5847,51006
2020-04-05,UMB,298,43,1239,12448
2020-04-05,VDA,115,91,782,2390
2020-04-05,VEN,1186,631,11226,140910
2020-04-06,ABR,127,169,1721,14198
2020-04-06,BAS,12,13,287,3061
2020-04-06,CAL,37,58,817,13633
2020-04-06,CAM,156,204,3058,24526
2020-04-06,EMR,2397,2108,17556,72163
2020-04-06,FVG,549,158,2103,22272
2020-04-06,LAZ,502,229,4031,47470
2020-04-06,LIG,837,595,4549,15533
2020-04-06,LOM,13863,9202,51534,154989
2020-04-06,MAR,296,612,4614,15919
2020-04-06,MOL,24,13,224,1546
2020-04-06,BZ,298,164,1722,16825
2020-04-06,TN,280,230,2348,11130
2020-04-06,PIE,1128,1251,12924,41123
2020-04-06,PUG,134,195,2444,22059
2020-04-06,SAR,56,47,922,7521
2020-04-06,SIC,108,123,2046,23464
2020-04-06,TOS,350,350,6001,52849
2020-04-06,UMB,337,44,1253,12573
2020-04-06,VDA,142,96,805,2590
2020-04-06,VEN,1204,662,11588,146288
2020-04-07,ABR,136,172,1799,14904
2020-04-07,BAS,12,14,291,3160
2020-04-07,CAL,40,60,833,14072
2020-04-07,CAM,167,216,3148,25779
2020-04-07,EMR,2597,2180,17825,75191
2020-04-07,FVG,610,164,2153,23536
2020-04-07,LAZ,546,238,4149,48874
2020-04-07,LIG,925,620,4757,16579
2020-04-07,LOM,14498,9484,52325,159331
2020-04-07,MAR,342,630,4710,16619
2020-04-07,MOL,26,13,224,1581
2020-04-07,BZ,336,174,1811,17761
2020-04-07,TN,342,244,2476,12030
2020-04-07,PIE,1320,1319,13343,44121
2020-04-07,PUG,168,209,2514,23149
2020-04-07,SAR,62,52,935,7680
2020-04-07,SIC,113,125,2097,24857
2020-04-07,TOS,377,369,6173,56651
2020-04-07,UMB,368,49,1263,13274
2020-04-07,VDA,142,100,835,2754
2020-04-07,VEN,1265,695,11925,153542
2020-04-08,ABR,146,179,1859,15846
2020-04-08,BAS,13,14,297,3296
2020-04-08,CAL,44,60,859,14977
2020-04-08,CAM,188,221,3268,27784
2020-04-08,EMR,2890,2234,18234,78367
2020-04-08,FVG,634,169,2218,24798
2020-04-08,LAZ,574,244,4266,55113
2020-04-08,LIG,1007,654,4906,17521
2020-04-08,LOM,15147,9722,53414,167557
2020-04-08,MAR,645,652,4859,17532
2020-04-08,MOL,32,13,226,2002
2020-04-08,BZ,371,183,1835,18865
2020-04-08,TN,407,255,2602,13258
2020-04-08,PIE,1516,1378,13883,48495
2020-04-08,PUG,177,219,2634,24493
2020-04-08,SAR,76,59,975,8493
2020-04-08,SIC,133,133,2159,27438
2020-04-08,TOS,430,392,6379,60985
2020-04-08,UMB,416,50,1289,14105
2020-04-08,VDA,142,102,850,2953
2020-04-08,VEN,1503,736,12410,163247
2020-04-09,ABR,171,194,1931,16847
2020-04-09,BAS,13,15,303,3474
2020-04-09,CAL,48,61,874,15698
2020-04-09,CAM,244,227,3344,29664
2020-04-09,EMR,3103,2316,18677,81715
2020-04-09,FVG,738,171,2299,26205
2020-04-09,LAZ,644,253,4429,58107
2020-04-09,LIG,1085,682,5020,18446
2020-04-09,LOM,15706,10022,54802,176953
2020-04-09,MAR,885,669,4955,18194
2020-04-09,MOL,32,13,234,2069
2020-04-09,BZ,401,187,1903,19875
2020-04-09,TN,462,268,2708,14338
2020-04-09,PIE,1732,1454,14522,52807
2020-04-09,PUG,190,225,2716,26088
2020-04-09,SAR,86,64,1026,8918
2020-04-09,SIC,152,138,2232,28742
2020-04-09,TOS,441,408,6552,65461
2020-04-09,UMB,455,51,1298,15170
2020-04-09,VDA,154,105,868,3142
2020-04-09,VEN,1728,756,12933,171456
2020-04-10,ABR,181,198,2014,18088
2020-04-10,BAS,14,15,308,3696
2020-04-10,CAL,50,65,901,16637
2020-04-10,CAM,248,231,3442,31745
2020-04-10,EMR,3381,2397,19128,85884
2020-04-10,FVG,772,179,2349,28097
2020-04-10,LAZ,687,263,4583,61769
2020-04-10,LIG,1181,709,5191,19514
2020-04-10,LOM,16280,10238,56048,186325
2020-04-10,MAR,1086,682,5084,18970
2020-04-10,MOL,37,13,243,2069
2020-04-10,BZ,447,191,1955,20866
2020-04-10,TN,547,275,2816,14981
2020-04-10,PIE,1904,1532,15012,57457
2020-04-10,PUG,235,238,2809,27812
2020-04-10,SAR,118,69,1063,9444
2020-04-10,SIC,187,148,2302,31156
2020-04-10,TOS,451,454,6727,72001
2020-04-10,UMB,498,52,1302,16325
2020-04-10,VDA,170,107,879,3328
2020-04-10,VEN,1981,793,13421,180700
2020-04-11,ABR,190,206,2120,19441
2020-04-11,BAS,14,17,312,4050
2020-04-11,CAL,57,66,915,17493
2020-04-11,CAM,277,238,3517,33781
2020-04-11,EMR,3659,2481,19635,91759
2020-04-11,FVG,826,185,2393,29685
2020-04-11,LAZ,720,273,4723,65241
2020-04-11,LIG,1309,734,5376,20888
2020-04-11,LOM,16823,10511,57592,196302
2020-04-11,MAR,1291,689,5211,20060
2020-04-11,MOL,39,14,246,2201
2020-04-11,BZ,488,200,1957,22186
2020-04-11,TN,622,284,2970,16646
2020-04-11,PIE,2205,1633,16008,62577
2020-04-11,PUG,249,253,2904,29463
2020-04-11,SAR,130,73,1091,10120
2020-04-11,SIC,209,154,2364,33787
2020-04-11,TOS,499,467,6958,75756
2020-04-11,UMB,534,52,1309,17661
2020-04-11,VDA,205,107,902,3464
2020-04-11,VEN,2188,831,13768,190912
2020-04-12,ABR,206,212,2160,20594
2020-04-12,BAS,20,18,315,4355
2020-04-12,CAL,62,66,923,18211
2020-04-12,CAM,305,242,3604,35448
2020-04-12,EMR,3862,2564,20098,96704
2020-04-12,FVG,910,195,2431,29988
2020-04-12,LAZ,749,279,4845,68954
2020-04-12,LIG,1412,749,5494,21983
2020-04-12,LOM,17166,10621,59052,205832
2020-04-12,MAR,1489,700,5303,21057
2020-04-12,MOL,40,15,257,2471
2020-04-12,BZ,378,205,2098,23246
2020-04-12,TN,678,293,3053,17797
2020-04-12,PIE,2426,1729,16660,66555
2020-04-12,PUG,277,260,2989,30973
2020-04-12,SAR,137,73,1113,10663
2020-04-12,SIC,223,163,2416,36098
2020-04-12,TOS,578,495,7235,78640
2020-04-12,UMB,580,52,1319,18672
2020-04-12,VDA,221,112,921,3510
2020-04-12,VEN,2492,856,14077,198442
2020-04-13,ABR,211,224,2213,20667
2020-04-13,BAS,31,18,319,4545
2020-04-13,CAL,70,67,928,18596
2020-04-13,CAM,360,248,3670,36770
2020-04-13,EMR,4007,2615,20440,99047
2020-04-13,FVG,973,202,2482,30941
2020-04-13,LAZ,764,284,4968,72746
2020-04-13,LIG,1471,760,5596,23129
2020-04-13,LOM,17478,10901,60314,211092
2020-04-13,MAR,1588,713,5381,28379
2020-04-13,MOL,40,15,257,2522
2020-04-13,BZ,400,212,2149,24157
2020-04-13,TN,746,300,3126,18586
2020-04-13,PIE,2543,1826,17134,69170
2020-04-13,PUG,286,267,3065,31922
2020-04-13,SAR,139,75,1128,11010
2020-04-13,SIC,237,171,2458,37311
2020-04-13,TOS,615,518,7390,80889
2020-04-13,UMB,643,52,1320,18740
2020-04-13,VDA,230,115,927,3614
2020-04-13,VEN,2603,882,14251,203077
2020-04-14,ABR,213,232,2245,20935
2020-04-14,BAS,35,19,319,4759
2020-04-14,CAL,72,68,956,19014
2020-04-14,CAM,415,260,3769,38094
2020-04-14,EMR,4269,2705,20752,101896
2020-04-14,FVG,1415,206,2520,31764
2020-04-14,LAZ,789,300,5111,74650
2020-04-14,LIG,1549,793,5808,24446
2020-04-14,LOM,17821,11142,61326,214870
2020-04-14,MAR,1603,728,5426,29160
2020-04-14,MOL,42,15,257,2522
2020-04-14,BZ,406,214,2184,24457
2020-04-14,TN,749,310,3141,18774
2020-04-14,PIE,2708,1927,17690,71678
2020-04-14,PUG,288,278,3118,33071
2020-04-14,SAR,158,80,1138,11893
2020-04-14,SIC,255,175,2501,37877
2020-04-14,TOS,637,538,7527,82269
2020-04-14,UMB,646,53,1321,18956
2020-04-14,VDA,270,118,947,3726
2020-04-14,VEN,2790,906,14432,208878
2020-04-15,ABR,224,240,2274,22500
2020-04-15,BAS,38,21,320,5037
2020-04-15,CAL,81,71,971,19662
2020-04-15,CAM,442,278,3807,39534
2020-04-15,EMR,4664,2788,21029,106149
2020-04-15,FVG,938,212,2544,33800
2020-04-15,LAZ,874,311,5232,75584
2020-04-15,LIG,1665,807,5936,25793
2020-04-15,LOM,17855,11377,62153,221968
2020-04-15,MAR,1660,746,5503,30329
2020-04-15,MOL,42,15,263,2855
2020-04-15,BZ,425,223,2224,25370
2020-04-15,TN,798,318,3220,19535
2020-04-15,PIE,3019,2015,18229,75664
2020-04-15,PUG,323,288,3184,34518
2020-04-15,SAR,208,83,1161,12395
2020-04-15,SIC,273,181,2535,39867
2020-04-15,TOS,693,556,7666,86348
2020-04-15,UMB,686,54,1322,20258
2020-04-15,VDA,289,121,958,3894
2020-04-15,VEN,2895,940,14624,216344
2020-04-16,ABR,253,243,2346,23786
2020-04-16,BAS,41,22,336,5349
2020-04-16,CAL,90,72,1009,20642
2020-04-16,CAM,483,286,3887,41296
2020-04-16,EMR,4980,2843,21486,112105
2020-04-16,FVG,1069,217,2616,35766
2020-04-16,LAZ,920,316,5380,81993
2020-04-16,LIG,1774,828,6039,26945
2020-04-16,LOM,18396,11608,63094,232674
2020-04-16,MAR,1694,764,5582,33778
2020-04-16,MOL,44,16,263,2967
2020-04-16,BZ,449,225,2267,26416
2020-04-16,TN,885,322,3294,20773
2020-04-16,PIE,3231,2094,19108,80708
2020-04-16,PUG,334,299,3258,36158
2020-04-16,SAR,214,85,1164,12796
2020-04-16,SIC,284,187,2579,42405
2020-04-16,TOS,745,585,7943,91651
2020-04-16,UMB,738,55,1329,21487
2020-04-16,VDA,331,122,971,4159
2020-04-16,VEN,3209,981,14990,224549
2020-04-17,ABR,255,246,2443,25436
2020-04-17,BAS,49,22,337,5710
2020-04-17,CAL,99,73,991,21657
2020-04-17,CAM,631,293,3951,43697
2020-04-17,EMR,5346,2903,21834,116826
2020-04-17,FVG,1027,220,2675,40030
2020-04-17,LAZ,978,332,5524,84755
2020-04-17,LIG,1863,866,6188,28181
2020-04-17,LOM,18850,11851,64135,243513
2020-04-17,MAR,1726,785,5668,37997
2020-04-17,MOL,45,16,269,3082
2020-04-17,BZ,480,234,2296,27698
2020-04-17,TN,1044,342,3376,21921
2020-04-17,PIE,3634,2171,19803,86714
2020-04-17,PUG,364,307,3327,38278
2020-04-17,SAR,220,86,1178,13304
2020-04-17,SIC,296,190,2625,45172
2020-04-17,TOS,925,602,8110,96231
2020-04-17,UMB,786,57,1337,22818
2020-04-17,VDA,379,123,993,4366
2020-04-17,VEN,3730,1026,15374,236722
2020-04-18,ABR,263,253,2487,27016
2020-04-18,BAS,54,23,339,6056
2020-04-18,CAL,106,73,1011,22794
2020-04-18,CAM,643,300,3988,46294
2020-04-18,EMR,5635,2965,22184,121220
2020-04-18,FVG,1106,222,2731,43293
2020-04-18,LAZ,1046,340,5668,89553
2020-04-18,LIG,1992,897,6301,29322
2020-04-18,LOM,19136,12050,65381,255331
2020-04-18,MAR,1754,795,5721,39909
2020-04-18,MOL,44,16,269,3082
2020-04-18,BZ,530,239,2325,28888
2020-04-18,TN,1098,348,3431,23147
2020-04-18,PIE,3989,2252,20464,91844
2020-04-18,PUG,401,314,3409,40423
2020-04-18,SAR,231,86,1198,14087
2020-04-18,SIC,305,196,2672,47715
2020-04-18,TOS,1149,618,8237,99903
2020-04-18,UMB,856,57,1344,24106
2020-04-18,VDA,400,124,1073,4521
2020-04-18,VEN,4189,1059,15692,247329
2020-04-19,ABR,276,258,2521,27791
2020-04-19,BAS,71,24,342,6528
2020-04-19,CAL,116,75,1035,23760
2020-04-19,CAM,703,304,4029,48187
2020-04-19,EMR,5985,3023,22560,124916
2020-04-19,FVG,1183,225,2745,44622
2020-04-19,LAZ,1093,341,5755,91807
2020-04-19,LIG,2110,928,6528,31551
2020-04-19,LOM,19526,12213,66236,264155
2020-04-19,MAR,1780,807,5769,41474
2020-04-19,MOL,47,17,279,3584
2020-04-19,BZ,569,245,2380,30361
2020-04-19,TN,1201,360,3532,24388
2020-04-19,PIE,4256,2331,21057,96569
2020-04-19,PUG,427,316,3529,42598
2020-04-19,SAR,265,86,1215,14859
2020-04-19,SIC,315,200,2717,49772
2020-04-19,TOS,1239,637,8372,103975
2020-04-19,UMB,854,58,1348,25170
2020-04-19,VDA,401,125,1088,4677
2020-04-19,VEN,4638,1087,15935,255797
2020-04-20,ABR,287,263,2612,27942
2020-04-20,BAS,76,24,342,6868
2020-04-20,CAL,135,75,1038,24373
2020-04-20,CAM,746,309,4074,51090
2020-04-20,EMR,6266,3079,22867,129530
2020-04-20,FVG,1346,239,2775,45161
2020-04-20,LAZ,1101,349,5815,97823
2020-04-20,LIG,2216,957,6669,33007
2020-04-20,LOM,20008,12376,66971,270486
2020-04-20,MAR,1792,822,5826,42782
2020-04-20,MOL,50,18,281,3783
2020-04-20,BZ,605,249,2394,31381
2020-04-20,TN,1295,366,3590,26211
2020-04-20,PIE,4383,2409,21349,99669
2020-04-20,PUG,431,326,3567,44189
2020-04-20,SAR,288,86,1228,15328
2020-04-20,SIC,346,203,2759,51373
2020-04-20,TOS,1272,667,8507,105857
2020-04-20,UMB,867,58,1349,25562
2020-04-20,VDA,413,127,1088,4799
2020-04-20,VEN,4954,1112,16127,260810
2020-04-21,ABR,329,271,2667,29906
2020-04-21,BAS,81,24,350,7470
2020-04-21,CAL,152,76,1047,25440
2020-04-21,CAM,872,317,4135,53548
2020-04-21,EMR,6701,3147,23092,134878
2020-04-21,FVG,1229,241,2792,48500
2020-04-21,LAZ,1130,363,5895,100031
2020-04-21,LIG,2311,990,6764,34186
2020-04-21,LOM,21374,12579,67931,277197
2020-04-21,MAR,1825,834,5877,44332
2020-04-21,MOL,51,18,282,4124
2020-04-21,BZ,623,251,2410,31987
2020-04-21,TN,1329,376,3614,26610
2020-04-21,PIE,4659,2485,21955,105434
2020-04-21,PUG,459,351,3622,45984
2020-04-21,SAR,306,93,1236,15886
2020-04-21,SIC,370,206,2835,55093
2020-04-21,TOS,1295,686,8603,109925
2020-04-21,UMB,886,60,1353,26639
2020-04-21,VDA,445,126,1093,4911
2020-04-21,VEN,5173,1154,16404,268069
2020-04-22,ABR,349,276,2733,30348
2020-04-22,BAS,98,24,354,8040
2020-04-22,CAL,163,76,1060,26560
2020-04-22,CAM,860,327,4185,55701
2020-04-22,EMR,7146,3204,23434,140874
2020-04-22,FVG,1263,246,2817,50869
2020-04-22,LAZ,1142,370,5975,104062
2020-04-22,LIG,2420,1022,6918,35990
2020-04-22,LOM,22110,12740,69092,290699
2020-04-22,MAR,1849,845,5924,46492
2020-04-22,MOL,60,19,284,4425
2020-04-22,BZ,648,256,2416,32722
2020-04-22,TN,1391,381,3646,26674
2020-04-22,PIE,5058,2559,22739,111513
2020-04-22,PUG,494,362,3730,48342
2020-04-22,SAR,318,96,1247,16886
2020-04-22,SIC,388,208,2883,58732
2020-04-22,TOS,1828,705,8700,114100
2020-04-22,UMB,925,61,1357,27655
2020-04-22,VDA,467,127,1095,5024
2020-04-22,VEN,5566,1181,16738,277543
2020-04-23,ABR,405,280,2785,31187
2020-04-23,BAS,103,24,356,8511
2020-04-23,CAL,170,76,1069,27869
2020-04-23,CAM,928,332,4238,58324
2020-04-23,EMR,7609,3269,23723,146146
2020-04-23,FVG,1467,256,2858,52918
2020-04-23,LAZ,1193,375,6054,111073
2020-04-23,LIG,2536,1047,7049,37842
2020-04-23,LOM,23352,12940,70165,302715
2020-04-23,MAR,1865,857,5952,47662
2020-04-23,MOL,66,20,284,4564
2020-04-23,BZ,680,261,2435,33994
2020-04-23,TN,1474,382,3727,28240
2020-04-23,PIE,5358,2630,23140,117970
2020-04-23,PUG,531,372,3839,50410
2020-04-23,SAR,339,98,1254,17844
2020-04-23,SIC,412,213,2926,62150
2020-04-23,TOS,1886,723,8780,118177
2020-04-23,UMB,946,61,1362,29011
2020-04-23,VDA,506,127,1096,5227
2020-04-23,VEN,5750,1206,16881,288075
2020-04-24,ABR,438,286,2803,32397
2020-04-24,BAS,107,24,360,9026
2020-04-24,CAL,178,80,1079,28764
2020-04-24,CAM,1003,336,4282,61331
2020-04-24,EMR,8158,3303,23970,151505
2020-04-24,FVG,1304,258,2882,55502
2020-04-24,LAZ,1256,384,6132,114317
2020-04-24,LIG,2660,1076,7173,39563
2020-04-24,LOM,23782,13106,71256,314298
2020-04-24,MAR,1890,865,6028,49163
2020-04-24,MOL,67,20,287,4805
2020-04-24,BZ,1100,263,2456,35062
2020-04-24,TN,1560,389,3776,29779
2020-04-24,PIE,5732,2699,23822,125300
2020-04-24,PUG,565,383,3881,52472
2020-04-24,SAR,351,102,1257,19889
2020-04-24,SIC,443,218,2981,65165
2020-04-24,TOS,2002,742,8877,121336
2020-04-24,UMB,979,62,1363,30524
2020-04-24,VDA,617,129,1100,5262
2020-04-24,VEN,6306,1244,17229,296896
2020-04-25,ABR,478,293,2832,33624
2020-04-25,BAS,118,25,361,9792
2020-04-25,CAL,197,80,1088,29959
2020-04-25,CAM,1023,341,4299,64521
2020-04-25,EMR,8515,3347,24209,156883
2020-04-25,FVG,1556,263,2903,58375
2020-04-25,LAZ,1276,387,6224,118354
2020-04-25,LIG,2775,1093,7301,41125
2020-04-25,LOM,24227,13269,71969,326940
2020-04-25,MAR,1912,874,6058,50996
2020-04-25,MOL,73,21,292,5191
2020-04-25,BZ,1176,265,2476,36608
2020-04-25,TN,1694,400,3838,30661
2020-04-25,PIE,6157,2767,24426,131107
2020-04-25,PUG,602,391,3912,54628
2020-04-25,SAR,374,103,1271,20351
2020-04-25,SIC,524,224,3020,68251
2020-04-25,TOS,2109,760,9015,125495
2020-04-25,UMB,1006,63,1366,31939
2020-04-25,VDA,657,130,1100,5966
2020-04-25,VEN,6671,1288,17391,306977
2020-04-26,ABR,496,295,2859,33820
2020-04-26,BAS,122,25,366,10077
2020-04-26,CAL,212,80,1089,30853
2020-04-26,CAM,1062,345,4331,67218
2020-04-26,EMR,8723,3386,24450,161928
2020-04-26,FVG,1405,264,2917,59681
2020-04-26,LAZ,1347,389,6309,121677
2020-04-26,LIG,2894,1114,7488,42607
2020-04-26,LOM,24398,13325,72889,337797
2020-04-26,MAR,1924,879,6111,52063
2020-04-26,MOL,75,21,296,5567
2020-04-26,BZ,1218,269,2481,37431
2020-04-26,TN,1807,405,3894,32142
2020-04-26,PIE,6478,2823,24820,135142
2020-04-26,PUG,612,399,3948,55992
2020-04-26,SAR,388,109,1280,21101
2020-04-26,SIC,720,228,3055,70104
2020-04-26,TOS,2300,778,9147,127394
2020-04-26,UMB,1008,64,1368,32569
2020-04-26,VDA,721,131,1106,6135
2020-04-26,VEN,7018,1315,17471,316361
2020-04-27,ABR,545,299,2874,34176
2020-04-27,BAS,124,25,366,10364
2020-04-27,CAL,231,83,1096,31787
2020-04-27,CAM,1120,352,4349,68727
2020-04-27,EMR,9006,3431,24662,164979
2020-04-27,FVG,1448,271,2977,60940
2020-04-27,LAZ,1433,397,6392,124769
2020-04-27,LIG,2934,1128,7642,44039
2020-04-27,LOM,24589,13449,73479,342850
2020-04-27,MAR,1933,884,6127,52765
2020-04-27,MOL,75,21,296,5656
2020-04-27,BZ,1286,270,2496,38640
2020-04-27,TN,1881,407,3995,33152
2020-04-27,PIE,6712,2878,25098,139348
2020-04-27,PUG,641,405,3958,56976
2020-04-27,SAR,398,109,1283,21395
2020-04-27,SIC,731,231,3085,70650
2020-04-27,TOS,2401,795,9179,129048
2020-04-27,UMB,1018,65,1370,32823
2020-04-27,VDA,743,133,1111,6551
2020-04-27,VEN,7375,1344,17579,320027
2020-04-28,ABR,599,310,2899,35356
2020-04-28,BAS,136,25,366,10889
2020-04-28,CAL,248,85,1097,33755
2020-04-28,CAM,1220,358,4380,70566
2020-04-28,EMR,9439,3472,24914,172589
2020-04-28,FVG,1478,278,2995,64151
2020-04-28,LAZ,1491,414,6467,128664
2020-04-28,LIG,3060,1141,7772,45719
2020-04-28,LOM,25029,13575,74348,351423
2020-04-28,MAR,1948,893,6175,54313
2020-04-28,MOL,81,21,297,5776
2020-04-28,BZ,1316,272,2498,39130
2020-04-28,TN,2048,412,4025,33839
2020-04-28,PIE,7008,2936,25450,144531
2020-04-28,PUG,654,407,3980,58496
2020-04-28,SAR,404,109,1285,22116
